From	To	Direction	Type	Pathway_name	Database_source	Conc	DB_edge_correlation	DB_edge_color	Branch	Branch_path	Signaling_protein	Global_sign	receiver_avg_log2FC	Edge_weight	p_val
MAP3K7	MAP2K6	directed	process(activation)	Osteoclast_differentiation	KEGG	MAP3K7MAP2K6	1	Red	Leaf_branch_130	IFNG___IFNGR2___STAT1___TRAF2___MAP3K7___MAP2K6___MAPK14___JUND	Signaling	1	0.792816919838553	0.0152940974877797	0.01
MAP2K6	MAPK14	directed	process(activation)	Osteoclast_differentiation	KEGG	MAP2K6MAPK14	1	Red	Leaf_branch_130	IFNG___IFNGR2___STAT1___TRAF2___MAP3K7___MAP2K6___MAPK14___JUND	Signaling	1	-12.3617867435481	0.0232451830535528	0.01
MAPK14	JUND	directed	process(activation)	Osteoclast_differentiation	KEGG	MAPK14JUND	1	Red	Leaf_branch_130	IFNG___IFNGR2___STAT1___TRAF2___MAP3K7___MAP2K6___MAPK14___JUND	Leaf	1	51.218470582941	0.0225703132161673	0.01
TNF	TNFRSF1A	directed	process(activation)	MAPK_signaling_pathway	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_46	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K1___MAPK1___ELK1___FOS	Ligand	1	41.113067856744	0.045275302400301	0.01
TNFRSF1A	TRAF2	directed	process(activation)	MAPK_signaling_pathway	KEGG	TNFRSF1ATRAF2	1	Red	Leaf_branch_46	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K1___MAPK1___ELK1___FOS	Receptor	1	-0.798803911298352	0.0202969922320282	0.01
TRAF2	MAP3K1	directed	process(activation)	MAPK_signaling_pathway	KEGG	TRAF2MAP3K1	1	Red	Leaf_branch_46	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K1___MAPK1___ELK1___FOS	Signaling	1	-0.450521220698651	0.0319703360317765	0.01
MAP3K1	MAP2K1	directed	process(phosphorylation)	MAPK_signaling_pathway	KEGG	MAP3K1MAP2K1	1	Red	Leaf_branch_46	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K1___MAPK1___ELK1___FOS	Signaling	1	0	0.0224267429086139	0.01
MAP2K1	MAPK1	directed	process(phosphorylation)	MAPK_signaling_pathway	KEGG	MAP2K1MAPK1	1	Red	Leaf_branch_46	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K1___MAPK1___ELK1___FOS	Signaling	1	0.507120485817609	0.0562265197941745	0.01
MAPK1	ELK1	directed	process(phosphorylation)	MAPK_signaling_pathway	KEGG	MAPK1ELK1	1	Red	Leaf_branch_46	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K1___MAPK1___ELK1___FOS	Signaling	1	0.42164873893097	0.0437968259709882	0.01
ELK1	FOS	directed	process(expression)	MAPK_signaling_pathway	KEGG	ELK1FOS	1	Red	Leaf_branch_46	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K1___MAPK1___ELK1___FOS	Leaf	1	9.24377898043219	0.00450731271018916	0.01
TNF	TNFRSF1A	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_89	TNF___TNFRSF1A___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___CCL4	Ligand	1	41.113067856744	0.045275302400301	0.01
TNFRSF1A	TRAF2	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	TNFRSF1ATRAF2	1	Red	Leaf_branch_89	TNF___TNFRSF1A___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___CCL4	Receptor	1	-0.798803911298352	0.0202969922320282	0.01
TRAF2	MAP3K7	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	TRAF2MAP3K7	1	Red	Leaf_branch_89	TNF___TNFRSF1A___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___CCL4	Signaling	1	-25.0261141566789	0.0278372591006424	0.01
MAP3K7	IKBKB	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	MAP3K7IKBKB	1	Red	Leaf_branch_89	TNF___TNFRSF1A___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___CCL4	Signaling	1	-0.973295340633806	0.0319703360317765	0.01
IKBKB	NFKBIA	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	IKBKBNFKBIA	1	Red	Leaf_branch_89	TNF___TNFRSF1A___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___CCL4	Signaling	1	-34.8968680517083	0.0433062306797876	0.01
NFKBIA	NFKB1	directed	process(dissociation)	NF-kappa_B_signaling_pathway	KEGG	NFKBIANFKB1	-1	Blue	Leaf_branch_89	TNF___TNFRSF1A___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___CCL4	Signaling	-1	-0.339303675079845	-0.0382748606910074	0.01
NFKB1	CCL4	directed	process(expression)	NF-kappa_B_signaling_pathway	KEGG	NFKB1CCL4	1	Red	Leaf_branch_89	TNF___TNFRSF1A___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___CCL4	Leaf	-1	-78.5512946553205	-0.0443375672317685	0.01
TNF	TNFRSF1A	directed	process(activation)	Apoptosis	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_1	TNF___TNFRSF1A___FADD___CASP8___CASP3___CASP6	Ligand	1	41.113067856744	0.045275302400301	0.011
TNFRSF1A	FADD	directed	process(activation)	Apoptosis	KEGG	TNFRSF1AFADD	1	Red	Leaf_branch_1	TNF___TNFRSF1A___FADD___CASP8___CASP3___CASP6	Receptor	1	-1.86461660923815	0.0152946574680253	0.011
FADD	CASP8	directed	process(activation)	Apoptosis	KEGG	FADDCASP8	1	Red	Leaf_branch_1	TNF___TNFRSF1A___FADD___CASP8___CASP3___CASP6	Signaling	1	-0.78904368071963	0.0067525084345418	0.011
CASP8	CASP3	directed	process(activation)	Apoptosis	KEGG	CASP8CASP3	1	Red	Leaf_branch_1	TNF___TNFRSF1A___FADD___CASP8___CASP3___CASP6	Signaling	1	-0.789386985958433	0.0715557932089316	0.011
CASP3	CASP6	directed	process(activation)	Apoptosis	KEGG	CASP3CASP6	1	Red	Leaf_branch_1	TNF___TNFRSF1A___FADD___CASP8___CASP3___CASP6	Leaf	1	-0.767011222980886	0.0255513300276381	0.011
TNF	TNFRSF1A	directed	process(activation)	Osteoclast_differentiation	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_141	TNF___TNFRSF1A___TRAF2___GAB2___PLCG2___PPP3CA___NFATC1	Ligand	1	41.113067856744	0.045275302400301	0.011
TNFRSF1A	TRAF2	directed	process(activation)	Osteoclast_differentiation	KEGG	TNFRSF1ATRAF2	1	Red	Leaf_branch_141	TNF___TNFRSF1A___TRAF2___GAB2___PLCG2___PPP3CA___NFATC1	Receptor	1	-0.798803911298352	0.0202969922320282	0.011
TRAF2	GAB2	directed	process(binding/association)	Osteoclast_differentiation	KEGG	TRAF2GAB2	1	Green	Leaf_branch_141	TNF___TNFRSF1A___TRAF2___GAB2___PLCG2___PPP3CA___NFATC1	Signaling	1	0.911140709773592	0.0602167095542816	0.011
GAB2	PLCG2	directed	process(binding/association)	Osteoclast_differentiation	KEGG	GAB2PLCG2	1	Green	Leaf_branch_141	TNF___TNFRSF1A___TRAF2___GAB2___PLCG2___PPP3CA___NFATC1	Signaling	1	0	0.0319703360317765	0.011
PLCG2	PPP3CA	directed	process(activation)	Osteoclast_differentiation	KEGG	PLCG2PPP3CA	1	Red	Leaf_branch_141	TNF___TNFRSF1A___TRAF2___GAB2___PLCG2___PPP3CA___NFATC1	Signaling	1	0.572564073410016	0.0289182278600246	0.011
PPP3CA	NFATC1	directed	process(activation)	Osteoclast_differentiation	KEGG	PPP3CANFATC1	1	Red	Leaf_branch_141	TNF___TNFRSF1A___TRAF2___GAB2___PLCG2___PPP3CA___NFATC1	Leaf	1	13.4537847979079	0.0217207836241611	0.011
TNF	TNFRSF1A	directed	process(activation)	MAPK_signaling_pathway	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_50	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___CRKL	Ligand	1	41.113067856744	0.045275302400301	0.011
TNFRSF1A	TRAF2	directed	process(activation)	MAPK_signaling_pathway	KEGG	TNFRSF1ATRAF2	1	Red	Leaf_branch_50	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___CRKL	Receptor	1	-0.798803911298352	0.0202969922320282	0.011
TRAF2	MAP3K1	directed	process(activation)	MAPK_signaling_pathway	KEGG	TRAF2MAP3K1	1	Red	Leaf_branch_50	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___CRKL	Signaling	1	-0.450521220698651	0.0319703360317765	0.011
MAP3K1	MAP2K4	directed	process(phosphorylation)	MAPK_signaling_pathway	KEGG	MAP3K1MAP2K4	1	Red	Leaf_branch_50	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___CRKL	Signaling	1	0.336873974669855	0.0289182278600246	0.011
MAP2K4	CRKL	directed	process(binding/association)	MAPK_signaling_pathway	KEGG	MAP2K4CRKL	1	Green	Leaf_branch_50	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___CRKL	Leaf	1	0.212256874971051	0.0436417842249179	0.011
TNF	TNFRSF1A	directed	process(activation)	Osteoclast_differentiation	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_147	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___JUND	Ligand	1	41.113067856744	0.045275302400301	0.013
TNFRSF1A	TRAF2	directed	process(activation)	Osteoclast_differentiation	KEGG	TNFRSF1ATRAF2	1	Red	Leaf_branch_147	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___JUND	Receptor	1	-0.798803911298352	0.0202969922320282	0.013
TRAF2	MAP3K7	directed	process(activation)	Osteoclast_differentiation	KEGG	TRAF2MAP3K7	1	Red	Leaf_branch_147	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___JUND	Signaling	1	-25.0261141566789	0.0278372591006424	0.013
MAP3K7	MAP2K6	directed	process(activation)	Osteoclast_differentiation	KEGG	MAP3K7MAP2K6	1	Red	Leaf_branch_147	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___JUND	Signaling	1	0.792816919838553	0.0532023315329973	0.013
MAP2K6	MAPK14	directed	process(activation)	Osteoclast_differentiation	KEGG	MAP2K6MAPK14	1	Red	Leaf_branch_147	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___JUND	Signaling	1	-12.3617867435481	0.0115589886790036	0.013
MAPK14	JUND	directed	process(activation)	Osteoclast_differentiation	KEGG	MAPK14JUND	1	Red	Leaf_branch_147	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___JUND	Leaf	1	51.218470582941	0.0139755908129789	0.013
IFNG	IFNGR2	directed	process(activation)	Osteoclast_differentiation	KEGG	IFNGIFNGR2	1	Red	Leaf_branch_139	IFNG___IFNGR2___STAT1___TRAF2___RAC1___NCF1	Ligand	1	24.5549696494559	0.0272586370712746	0.015
IFNGR2	STAT1	directed	process(activation)	Osteoclast_differentiation	KEGG	IFNGR2STAT1	1	Red	Leaf_branch_139	IFNG___IFNGR2___STAT1___TRAF2___RAC1___NCF1	Receptor	1	-0.778639888731408	0.0295412626560003	0.015
STAT1	TRAF2	directed	process(indirect_effect)	Osteoclast_differentiation	KEGG	STAT1TRAF2	0.25	Green	Leaf_branch_139	IFNG___IFNGR2___STAT1___TRAF2___RAC1___NCF1	Signaling	1	-0.798803911298352	0.00278792252561712	0.015
TRAF2	RAC1	directed	process(activation)	Osteoclast_differentiation	KEGG	TRAF2RAC1	1	Red	Leaf_branch_139	IFNG___IFNGR2___STAT1___TRAF2___RAC1___NCF1	Signaling	1	-15.1440564852218	1.33661721291699e-05	0.015
RAC1	NCF1	directed	process(activation)	Osteoclast_differentiation	KEGG	RAC1NCF1	1	Red	Leaf_branch_139	IFNG___IFNGR2___STAT1___TRAF2___RAC1___NCF1	Leaf	1	16.6333100890675	0.0273877758234138	0.015
TNF	TNFRSF1A	directed	process(activation)	MAPK_signaling_pathway	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_52	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___JUND	Ligand	1	41.113067856744	0.045275302400301	0.017
TNFRSF1A	TRAF2	directed	process(activation)	MAPK_signaling_pathway	KEGG	TNFRSF1ATRAF2	1	Red	Leaf_branch_52	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___JUND	Receptor	1	-0.798803911298352	0.0202969922320282	0.017
TRAF2	MAP3K1	directed	process(activation)	MAPK_signaling_pathway	KEGG	TRAF2MAP3K1	1	Red	Leaf_branch_52	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___JUND	Signaling	1	-0.450521220698651	0.0319703360317765	0.017
MAP3K1	MAP2K4	directed	process(phosphorylation)	MAPK_signaling_pathway	KEGG	MAP3K1MAP2K4	1	Red	Leaf_branch_52	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___JUND	Signaling	1	0.336873974669855	0.0289182278600246	0.017
MAP2K4	MAPK8	directed	process(phosphorylation)	MAPK_signaling_pathway	KEGG	MAP2K4MAPK8	1	Red	Leaf_branch_52	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___JUND	Signaling	1	-0.836359057797116	0.17878359070118	0.017
MAPK8	JUND	directed	process(phosphorylation)	MAPK_signaling_pathway	KEGG	MAPK8JUND	1	Red	Leaf_branch_52	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___JUND	Leaf	1	51.218470582941	0.0139755908129789	0.017
IFNG	IFNGR2	directed	process(activation)	Osteoclast_differentiation	KEGG	IFNGIFNGR2	1	Red	Leaf_branch_124	IFNG___IFNGR2___STAT1___TRAF2___GAB2___PLCG2___PPP3CA___NFATC1	Ligand	1	24.5549696494559	0.0272586370712746	0.018
IFNGR2	STAT1	directed	process(activation)	Osteoclast_differentiation	KEGG	IFNGR2STAT1	1	Red	Leaf_branch_124	IFNG___IFNGR2___STAT1___TRAF2___GAB2___PLCG2___PPP3CA___NFATC1	Receptor	1	-0.778639888731408	0.0295412626560003	0.018
STAT1	TRAF2	directed	process(indirect_effect)	Osteoclast_differentiation	KEGG	STAT1TRAF2	0.25	Green	Leaf_branch_124	IFNG___IFNGR2___STAT1___TRAF2___GAB2___PLCG2___PPP3CA___NFATC1	Signaling	1	-0.798803911298352	0.00278792252561712	0.018
TRAF2	GAB2	directed	process(binding/association)	Osteoclast_differentiation	KEGG	TRAF2GAB2	1	Green	Leaf_branch_124	IFNG___IFNGR2___STAT1___TRAF2___GAB2___PLCG2___PPP3CA___NFATC1	Signaling	1	0.911140709773592	0.0140388703647604	0.018
GAB2	PLCG2	directed	process(binding/association)	Osteoclast_differentiation	KEGG	GAB2PLCG2	1	Green	Leaf_branch_124	IFNG___IFNGR2___STAT1___TRAF2___GAB2___PLCG2___PPP3CA___NFATC1	Signaling	1	0	0.0175653257301626	0.018
PLCG2	PPP3CA	directed	process(activation)	Osteoclast_differentiation	KEGG	PLCG2PPP3CA	1	Red	Leaf_branch_124	IFNG___IFNGR2___STAT1___TRAF2___GAB2___PLCG2___PPP3CA___NFATC1	Signaling	1	0.572564073410016	0.0158884189204491	0.018
PPP3CA	NFATC1	directed	process(activation)	Osteoclast_differentiation	KEGG	PPP3CANFATC1	1	Red	Leaf_branch_124	IFNG___IFNGR2___STAT1___TRAF2___GAB2___PLCG2___PPP3CA___NFATC1	Leaf	1	13.4537847979079	0.0119339577505081	0.018
TNF	TNFRSF1A	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_93	TNF___TNFRSF1A___TRAF2___BTK___CHUK___NFKB2___ICAM1	Ligand	1	41.113067856744	0.045275302400301	0.019
TNFRSF1A	TRAF2	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	TNFRSF1ATRAF2	1	Red	Leaf_branch_93	TNF___TNFRSF1A___TRAF2___BTK___CHUK___NFKB2___ICAM1	Receptor	1	-0.798803911298352	0.0202969922320282	0.019
TRAF2	BTK	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	TRAF2BTK	1	Red	Leaf_branch_93	TNF___TNFRSF1A___TRAF2___BTK___CHUK___NFKB2___ICAM1	Signaling	1	-51.4448456455216	0.0116328950892553	0.019
BTK	CHUK	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	BTKCHUK	1	Red	Leaf_branch_93	TNF___TNFRSF1A___TRAF2___BTK___CHUK___NFKB2___ICAM1	Signaling	1	-0.952984628484161	0.0171179373759446	0.019
CHUK	NFKB2	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	CHUKNFKB2	1	Red	Leaf_branch_93	TNF___TNFRSF1A___TRAF2___BTK___CHUK___NFKB2___ICAM1	Signaling	1	0	0.0654261203869816	0.019
NFKB2	ICAM1	directed	process(expression)	NF-kappa_B_signaling_pathway	KEGG	NFKB2ICAM1	1	Red	Leaf_branch_93	TNF___TNFRSF1A___TRAF2___BTK___CHUK___NFKB2___ICAM1	Leaf	1	2.70863431082666	0.0267960207201359	0.019
TNF	TNFRSF1A	directed	process(activation)	Apoptosis	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_3	TNF___TNFRSF1A___FADD___CASP8___CASP3___DFFA___DFFB	Ligand	1	41.113067856744	0.045275302400301	0.02
TNFRSF1A	FADD	directed	process(activation)	Apoptosis	KEGG	TNFRSF1AFADD	1	Red	Leaf_branch_3	TNF___TNFRSF1A___FADD___CASP8___CASP3___DFFA___DFFB	Receptor	1	-1.86461660923815	0.0152946574680253	0.02
FADD	CASP8	directed	process(activation)	Apoptosis	KEGG	FADDCASP8	1	Red	Leaf_branch_3	TNF___TNFRSF1A___FADD___CASP8___CASP3___DFFA___DFFB	Signaling	1	-0.78904368071963	0.0067525084345418	0.02
CASP8	CASP3	directed	process(activation)	Apoptosis	KEGG	CASP8CASP3	1	Red	Leaf_branch_3	TNF___TNFRSF1A___FADD___CASP8___CASP3___DFFA___DFFB	Signaling	1	-0.789386985958433	0.0715557932089316	0.02
CASP3	DFFA	directed	process(activation)	Apoptosis	KEGG	CASP3DFFA	1	Red	Leaf_branch_3	TNF___TNFRSF1A___FADD___CASP8___CASP3___DFFA___DFFB	Signaling	1	0.305231767848334	0.0166551859525931	0.02
DFFA	DFFB	directed	process(dissociation)	Apoptosis	KEGG	DFFADFFB	-1	Blue	Leaf_branch_3	TNF___TNFRSF1A___FADD___CASP8___CASP3___DFFA___DFFB	Leaf	-1	0.236565621659209	-0.0171179373759446	0.02
TNFSF14	LTBR	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	TNFSF14LTBR	1	Red	Leaf_branch_101	TNFSF14___LTBR___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___CCL4	Ligand	1	2.5133189961304	0.0551129375650838	0.021
LTBR	TRAF2	directed	process(binding/association)	NF-kappa_B_signaling_pathway	KEGG	LTBRTRAF2	1	Green	Leaf_branch_101	TNFSF14___LTBR___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___CCL4	Receptor	1	-0.798803911298352	0.0202969922320282	0.021
TRAF2	MAP3K7	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	TRAF2MAP3K7	1	Red	Leaf_branch_101	TNFSF14___LTBR___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___CCL4	Signaling	1	-25.0261141566789	0.0278372591006424	0.021
MAP3K7	IKBKB	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	MAP3K7IKBKB	1	Red	Leaf_branch_101	TNFSF14___LTBR___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___CCL4	Signaling	1	-0.973295340633806	0.106905331798565	0.021
IKBKB	NFKBIA	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	IKBKBNFKBIA	1	Red	Leaf_branch_101	TNFSF14___LTBR___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___CCL4	Signaling	1	-34.8968680517083	0.00572058287364006	0.021
NFKBIA	NFKB1	directed	process(dissociation)	NF-kappa_B_signaling_pathway	KEGG	NFKBIANFKB1	-1	Blue	Leaf_branch_101	TNFSF14___LTBR___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___CCL4	Signaling	-1	-0.339303675079845	-0.0204868645365328	0.021
NFKB1	CCL4	directed	process(expression)	NF-kappa_B_signaling_pathway	KEGG	NFKB1CCL4	1	Red	Leaf_branch_101	TNFSF14___LTBR___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___CCL4	Leaf	-1	-78.5512946553205	-0.0488900852957447	0.021
TNF	TNFRSF1A	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_85	TNF___TNFRSF1A___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___GADD45B	Ligand	1	41.113067856744	0.045275302400301	0.021
TNFRSF1A	TRAF2	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	TNFRSF1ATRAF2	1	Red	Leaf_branch_85	TNF___TNFRSF1A___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___GADD45B	Receptor	1	-0.798803911298352	0.0202969922320282	0.021
TRAF2	MAP3K7	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	TRAF2MAP3K7	1	Red	Leaf_branch_85	TNF___TNFRSF1A___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___GADD45B	Signaling	1	-25.0261141566789	0.0278372591006424	0.021
MAP3K7	IKBKB	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	MAP3K7IKBKB	1	Red	Leaf_branch_85	TNF___TNFRSF1A___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___GADD45B	Signaling	1	-0.973295340633806	0.0319703360317765	0.021
IKBKB	NFKBIA	directed	process(activation)	NF-kappa_B_signaling_pathway	KEGG	IKBKBNFKBIA	1	Red	Leaf_branch_85	TNF___TNFRSF1A___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___GADD45B	Signaling	1	-34.8968680517083	0.0433062306797876	0.021
NFKBIA	NFKB1	directed	process(dissociation)	NF-kappa_B_signaling_pathway	KEGG	NFKBIANFKB1	-1	Blue	Leaf_branch_85	TNF___TNFRSF1A___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___GADD45B	Signaling	-1	-0.339303675079845	-0.0382748606910074	0.021
NFKB1	GADD45B	directed	process(expression)	NF-kappa_B_signaling_pathway	KEGG	NFKB1GADD45B	1	Red	Leaf_branch_85	TNF___TNFRSF1A___TRAF2___MAP3K7___IKBKB___NFKBIA___NFKB1___GADD45B	Leaf	-1	-52.9624892529593	-0.0899834778056784	0.021
TNF	TNFRSF1A	directed	process(activation)	MAPK_signaling_pathway	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_44	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___TP53	Ligand	1	41.113067856744	0.045275302400301	0.022
TNFRSF1A	TRAF2	directed	process(activation)	MAPK_signaling_pathway	KEGG	TNFRSF1ATRAF2	1	Red	Leaf_branch_44	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___TP53	Receptor	1	-0.798803911298352	0.0202969922320282	0.022
TRAF2	MAP3K1	directed	process(activation)	MAPK_signaling_pathway	KEGG	TRAF2MAP3K1	1	Red	Leaf_branch_44	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___TP53	Signaling	1	-0.450521220698651	0.0319703360317765	0.022
MAP3K1	MAP2K4	directed	process(phosphorylation)	MAPK_signaling_pathway	KEGG	MAP3K1MAP2K4	1	Red	Leaf_branch_44	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___TP53	Signaling	1	0.336873974669855	0.0289182278600246	0.022
MAP2K4	MAPK8	directed	process(phosphorylation)	MAPK_signaling_pathway	KEGG	MAP2K4MAPK8	1	Red	Leaf_branch_44	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___TP53	Signaling	1	-0.836359057797116	0.17878359070118	0.022
MAPK8	TP53	directed	process(phosphorylation)	MAPK_signaling_pathway	KEGG	MAPK8TP53	1	Red	Leaf_branch_44	TNF___TNFRSF1A___TRAF2___MAP3K1___MAP2K4___MAPK8___TP53	Leaf	1	0.481687323977335	0.0293022790479225	0.022
IFNG	IFNGR2	directed	process(activation)	Osteoclast_differentiation	KEGG	IFNGIFNGR2	1	Red	Leaf_branch_136	IFNG___IFNGR2___STAT1___TRAF2___RAC1___CYBB	Ligand	1	24.5549696494559	0.0272586370712746	0.024
IFNGR2	STAT1	directed	process(activation)	Osteoclast_differentiation	KEGG	IFNGR2STAT1	1	Red	Leaf_branch_136	IFNG___IFNGR2___STAT1___TRAF2___RAC1___CYBB	Receptor	1	-0.778639888731408	0.0295412626560003	0.024
STAT1	TRAF2	directed	process(indirect_effect)	Osteoclast_differentiation	KEGG	STAT1TRAF2	0.25	Green	Leaf_branch_136	IFNG___IFNGR2___STAT1___TRAF2___RAC1___CYBB	Signaling	1	-0.798803911298352	0.00278792252561712	0.024
TRAF2	RAC1	directed	process(activation)	Osteoclast_differentiation	KEGG	TRAF2RAC1	1	Red	Leaf_branch_136	IFNG___IFNGR2___STAT1___TRAF2___RAC1___CYBB	Signaling	1	-15.1440564852218	1.33661721291699e-05	0.024
RAC1	CYBB	directed	process(activation)	Osteoclast_differentiation	KEGG	RAC1CYBB	1	Red	Leaf_branch_136	IFNG___IFNGR2___STAT1___TRAF2___RAC1___CYBB	Leaf	1	2.59271472585302	0.00242681068712688	0.024
TNF	TNFRSF1A	directed	process(activation)	Osteoclast_differentiation	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_140	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___FOS	Ligand	1	41.113067856744	0.045275302400301	0.024
TNFRSF1A	TRAF2	directed	process(activation)	Osteoclast_differentiation	KEGG	TNFRSF1ATRAF2	1	Red	Leaf_branch_140	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___FOS	Receptor	1	-0.798803911298352	0.0202969922320282	0.024
TRAF2	MAP3K7	directed	process(activation)	Osteoclast_differentiation	KEGG	TRAF2MAP3K7	1	Red	Leaf_branch_140	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___FOS	Signaling	1	-25.0261141566789	0.0278372591006424	0.024
MAP3K7	MAP2K6	directed	process(activation)	Osteoclast_differentiation	KEGG	MAP3K7MAP2K6	1	Red	Leaf_branch_140	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___FOS	Signaling	1	0.792816919838553	0.0532023315329973	0.024
MAP2K6	MAPK14	directed	process(activation)	Osteoclast_differentiation	KEGG	MAP2K6MAPK14	1	Red	Leaf_branch_140	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___FOS	Signaling	1	-12.3617867435481	0.0115589886790036	0.024
MAPK14	FOS	directed	process(activation)	Osteoclast_differentiation	KEGG	MAPK14FOS	1	Red	Leaf_branch_140	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___FOS	Leaf	1	9.24377898043219	0.00450731271018916	0.024
TNF	TNFRSF1A	directed	process(activation)	Osteoclast_differentiation	KEGG	TNFTNFRSF1A	1	Red	Leaf_branch_143	TNF___TNFRSF1A___TRAF2___MAP3K7___MAP2K6___MAPK14___FOSB	Ligand	1	41.113067856744	0.045275302400301	0.024
